--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
359.158  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.166  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.174  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.182  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.189  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.197  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.204  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.211  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.218  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.225  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.231  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.238  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.246  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.253  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.260  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.297  000.008  000.008: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.321  000.005  000.005: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.337  000.005  000.005: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.354  000.006  000.006: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.369  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.384  000.005  000.005: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.399  000.005  000.005: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.414  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.428  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.443  000.005  000.005: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.457  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.470  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.484  000.005  000.005: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.498  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.512  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.526  000.005  000.005: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.540  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.555  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.570  000.005  000.005: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.584  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.598  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.612  000.005  000.005: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.640  000.022  000.022: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.726  000.006  000.006: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.745  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.763  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.811  000.006  000.006: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.890  000.005  000.005: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.906  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.917  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.942  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.953  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.963  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.972  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.981  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
359.991  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.047  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.195  000.010  000.010: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.208  000.007  000.007: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.379  000.007  000.007: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.391  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.400  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.409  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.418  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.426  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.434  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.445  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.453  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.461  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.469  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.476  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.484  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.492  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.519  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.529  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.537  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.545  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.552  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.560  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.568  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.625  000.018  000.018: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.636  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.644  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.653  000.005  000.005: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.848  000.006  000.006: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.862  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.871  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.879  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.886  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.894  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.901  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.912  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.921  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.929  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.937  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.945  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.953  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.960  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.969  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.976  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.983  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.990  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
360.998  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
361.005  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
361.012  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
361.022  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
361.029  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
361.036  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
361.044  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
361.051  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
361.059  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
361.066  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
361.395  021.608  018.542: sourcing nvim_exec2() called at /Users/lalocornejo/.dotfiles/nvim/init.lua:0
361.400  349.868  000.390: sourcing /Users/lalocornejo/.config/nvim/init.lua
361.434  001.945: sourcing vimrc file(s)
361.922  000.278  000.278: sourcing /usr/local/Cellar/neovim/0.11.3/share/nvim/runtime/filetype.lua
362.352  000.108  000.108: sourcing /usr/local/Cellar/neovim/0.11.3/share/nvim/runtime/syntax/synload.vim
362.455  000.389  000.281: sourcing /usr/local/Cellar/neovim/0.11.3/share/nvim/runtime/syntax/syntax.vim
362.469  000.368: inits 3
364.631  002.162: reading ShaDa
368.038  002.038  002.038: require('vim.filetype.detect')
370.080  000.010  000.010: sourcing nvim_exec2() called at BufEnter Autocommands for "*":0
370.109  000.004  000.004: sourcing nvim_exec2() called at BufEnter Autocommands for "*":0
372.358  000.385  000.385: require('astroui.status.condition')
372.773  000.406  000.406: require('astroui.status.utils')
372.796  001.341  000.550: require('astroui.status.provider')
372.806  001.750  000.408: require('astroui.status.init')
372.816  002.206  000.456: require('astroui.status.component')
373.595  000.380  000.380: require('astroui.status.hl')
373.606  000.786  000.405: require('astroui.status.heirline')
373.611  003.317  000.326: require('astroui.status')
389.916  000.353  000.353: require('heirline.highlights')
390.409  000.475  000.475: require('heirline.utils')
390.934  000.373  000.373: require('astroui.ffi')
392.062  000.373  000.373: require('heirline.statusline')
392.078  000.684  000.311: require('heirline')
396.491  024.604: reading stdin
396.606  000.115: opening buffers
397.823  001.218: BufEnter autocommands
397.850  000.027: editing files in windows
398.059  000.209: --- NVIM STARTED ---

